Data,original,Y,mean_12w,std_12w,skew_12w,kurt_12w,autocorr_12w,mean_26w,std_26w,skew_26w,kurt_26w,autocorr_26w,mean_52w,std_52w,skew_52w,kurt_52w,autocorr_52w
2000-10-03,21.85,1,19.375,1.562518363528468,0.1998918125876219,-0.47901198675603684,0.5380297423268675,21.911923076923078,3.3971458835095936,0.6284146498453184,-0.5411559607845595,0.8729259313302438,,,,,
2000-10-10,24.86,1,19.800833333333333,2.2284256910667,0.9980867101536745,1.1250891969921264,0.6901918150102113,21.82,3.2771414372895205,0.6354619593378205,-0.34644709130643286,0.8443957915931151,,,,,
2000-10-17,27.84,0,20.505,3.207007951346555,1.2491638339054139,1.3007135864965576,0.8514127406712749,21.886153846153846,3.383063791208295,0.6692455431990737,-0.39798819976205563,0.834750310300256,,,,,
2000-10-24,24.28,0,20.815833333333334,3.3874513303000438,0.8796182186729831,-0.05921224426714578,0.8063840589279079,21.849230769230772,3.3500733401845717,0.697364733696471,-0.28078137837465905,0.8283812167612101,,,,,
2000-10-31,23.63,0,21.219166666666666,3.412363772394662,0.5168350201108506,-0.6193072403093904,0.810544879125007,21.661923076923078,3.0893429971186728,0.6624963723272759,-0.014548184181685297,0.7943626745661783,,,,,
2000-11-07,24.91,0,21.796666666666667,3.4007280860356244,0.13813654510109513,-0.920434455470772,0.8018110678725947,21.507307692307695,2.7978885720375803,0.3798265717653095,-0.5181324455512759,0.8109511450116439,,,,,
2000-11-14,26.81,1,22.575,3.3892651389081636,-0.12302577701928039,-0.9327357511678075,0.7810485089220983,21.60230769230769,2.9364213698886084,0.4396662348952358,-0.6019739137365413,0.8142827692944208,,,,,
2000-11-21,26.62,1,23.385833333333334,3.0527437981215653,-0.19074541464686595,-1.1822319413750284,0.7774790085801069,21.631153846153843,2.9833314625406016,0.46714511951267756,-0.6015274742485001,0.8420037651964508,,,,,
2000-11-28,27.64,0,24.037499999999998,3.057010200119774,-0.502916000789387,-0.7559405306594297,0.7769363560117448,21.785769230769233,3.1877003285464918,0.5048877000885392,-0.7507107657070599,0.8614452817083198,,,,,
2000-12-05,24.99,1,24.570833333333336,2.5337197173445563,-0.563309220313082,-0.2314646169825077,0.6020973119943804,21.86038461538461,3.240740015205458,0.4449717321160439,-0.92444486245929,0.8607123829793949,,,,,
2000-12-12,24.88,1,25.015833333333333,1.9777648464564115,-0.21340503217562432,-0.6434511154644162,0.42563946366358435,21.98384615384615,3.2939059815642344,0.33528872552232214,-1.1140475352645216,0.8667637552682814,,,,,
2000-12-19,27.17,1,25.456666666666667,1.7965134583577616,-0.4192045842206858,-0.22987740944709825,0.12471001953133157,22.22576923076923,3.4374492555695144,0.21614217911554942,-1.3183392662854199,0.868383660698247,,,,,
2000-12-26,28.73,1,26.029999999999998,1.6310676927036991,0.17879472592235057,-1.3238381450060914,0.15270984262187853,22.492307692307694,3.664303816762262,0.18401033734407438,-1.385461649083418,0.8867135708218195,,,,,
2001-01-02,29.99,1,26.4575,1.9396303537248667,0.2511589018764832,-0.791066142917479,0.48082687934108725,22.883076923076924,3.903000660241575,0.14669536752467785,-1.2980085476432481,0.8988564536073257,23.429423076923076,3.2476817755955483,-0.03658483884788794,-0.7647647340449776,0.8326439607862297
2001-01-09,27.99,0,26.47,1.9498065172076424,0.2382481723078482,-0.8471696665362698,0.66048998042928,23.186153846153847,3.984157704632766,-0.003939196203681474,-1.3812644897330588,0.8981164070683313,23.535,3.3055944854081534,-0.08037423552390711,-0.8459621002530036,0.8381063020535855
2001-01-16,25.28,0,26.553333333333338,1.8673234775198726,0.25820639237916587,-0.6052301666030625,0.4893656996036008,23.398846153846154,3.9407545743657555,-0.14443066870627252,-1.3019799867345223,0.8866648710970317,23.607692307692307,3.3015258595849746,-0.14159218596157847,-0.8256577762848715,0.8355278143772513
2001-01-23,21.57,0,26.38166666666667,2.221587611405739,-0.5506059643733868,0.8868177960414749,0.46203720130708237,23.482692307692307,3.8746855951855594,-0.17884973454252978,-1.1965741216561214,0.8651061792817948,23.579807692307693,3.3126912762441934,-0.11853426257432004,-0.858963791087646,0.824300669692716
