Data,original,trend,seasonal,residual
2012-07-24,1275.64,1326.1935088594416,8.59546838084967,-59.14897724029129
2012-07-31,1314.63,1329.914435235083,-4.4716796455479235,-10.812755589534845
2012-08-07,1335.88,1333.6687020229663,-24.03588081403986,26.247178791073793
2012-08-14,1338.37,1337.4586100288846,-23.6850522823705,24.596442253485748
2012-08-21,1347.76,1341.2868504641428,-41.68897211009186,48.1621216459489
2012-08-28,1344.3,1345.1570436000616,-37.16100586597797,36.303962265916425
2012-09-04,1340.64,1349.0734204683063,-46.6969661041014,38.26354563579525
2012-09-11,1367.91,1353.0401786399698,-27.981800025718012,42.85162138574833
2012-09-18,1391.95,1357.060792994568,-9.813756075870858,44.702963081303096
2012-09-25,1374.32,1361.1375605114956,-27.706449157026583,40.88888864553087
2012-10-02,1378.78,1365.2712038880543,-42.86952325561209,56.37831936755788
2012-10-09,1374.44,1369.461685723285,-42.734075039411074,47.712389316126064
2012-10-16,1387.36,1373.7086173940966,-30.81425517482301,44.46563778072641
2012-10-23,1348.04,1378.011508021253,-22.441488819382936,-7.530019201869891
2012-10-30,1346.68,1382.3698015624284,-20.388034146990798,-15.301767415437553
2012-11-06,1363.0,1386.7831263276696,-3.206034694490529,-20.57709163317918
2012-11-13,1311.71,1391.2519719347165,-26.050319551002545,-53.49165238371393
2012-11-20,1324.35,1395.7774028535769,-37.14894493435234,-34.27845791922459
2012-11-27,1335.17,1400.3607589240646,-30.700466891129597,-34.49029203293503
2012-12-04,1343.39,1405.003450923246,-14.39862073251287,-47.21483019073298
2012-12-11,1363.43,1409.7065998877351,-17.622416040509393,-28.654183847225795
2012-12-18,1380.81,1414.4710807277347,-24.47025053345364,-9.190830194281034
2012-12-25,1362.2,1419.2974521780911,-4.115503939652159,-52.98194823843892
2013-01-01,1361.88,1424.185686281422,-0.4951124806300996,-61.81057380079187
